site_url,name,domain,value,expiry,httpOnly,secure,label
https://www.magazin-online.ro,lang,.facebook.com,HsHoHtqSGUdE2AXK5itnIO9z151m3X6poJGtVye,2 years,True,True,1
https://blog-personal.net,sc_at,portal-stiri.net,n4r5664wevhc4K8qcOZwp,session,True,True,2
https://blog-personal.net,XSRF-TOKEN,.facebook.com,YQwezJcx3CpM6RMzSEdytT,session,False,True,0
https://www.magazin-online.ro,ln_or,.linkedin.com,69OvND4FHODhrhfsqEYnAVO,1 month,False,True,2
https://platforma-mea.com,_ttp,portal-stiri.net,F6UyxIuWXUsKOwUuiDn8Fuj,1 year,True,True,3
https://portal-stiri.com,ASPSESSIONID_2937,.linkedin.com,YuSvJ9cnJG5H3Sh553I64fsJUPrQLtWAsqXLBB6,2 years,True,True,0
https://blog-personal.net,_fbp,.linkedin.com,iK9UugnDtlYMrOl7qV5UYMop3AXWf7w,1 day,False,True,3
https://platforma-mea.com,csrftoken,magazin.ro,u0Zba2VGBsC9W1PfWeGmE,1 year,False,True,0
https://e-learning-hub.io,_uetsid,.bing.com,CDfGUNi41BhR4AjGhg2ChZsy,1 day,True,True,3
https://portal-stiri.com,_ttp,.facebook.com,CoVwb4NLbzYHoRUWVOcVDTNJ1dGP2eMck,1 day,False,True,3
https://platforma-mea.com,player,.facebook.com,BJ0SlMDH53eG9tW8skT21UiWl,2 years,True,True,1
https://servicii-it.ro,_gid,.google.com,OAaW1xGrFIl7FyUXusz1uaUWYS8v5R66gUvtKSTiPxL8,session,True,True,2
https://platforma-mea.com,fr,.facebook.com,376vq88geAjyar9sUajuJtm5tpDq2gvVOhbaLCOJcoKq0,1 month,False,True,3
https://servicii-it.ro,theme,.doubleclick.net,6vkcOgcLNSwQUbd4Ns0seaN2CukHJmmZKb2DfNdWnM,7 days,False,True,1
https://servicii-it.ro,_tt_enable_cookie,.doubleclick.net,xsLWzAIUWTyCDuIcd9fkJL5UokSFw4Hn,7 days,False,True,3
https://e-learning-hub.io,XSRF-TOKEN,portal-stiri.net,d1BTyfvnq1YcUvi2pkCaErdM2wjFMM7DcsAwAGdu9Iy,2 years,True,True,0
https://e-learning-hub.io,PHPSESSID,.tiktok.com,MfpRJ9WKFcA4ARXijsF5YaTr2kVw36RZaICjztY,2 years,False,True,0
https://portal-stiri.com,player,.google.com,mueCqSvzvJYeHeBsNHuJOQhNGcsn,1 month,True,True,1
https://servicii-it.ro,PHPSESSID,.facebook.com,ZGspfTcEp9ig2eQYrEq8UdTqX5,2 years,False,True,0
https://www.magazin-online.ro,sc_at,.facebook.com,Ar3WaLkeFHfKc60EE1WeOmtxR1PmaGOeqtiELS1j6L,1 day,True,True,2
https://www.magazin-online.ro,_fbc,.youtube.com,Pvpuc1gVCHuFQTRU0FDQuT7lKIJuzenbQDecVpf4i,1 year,False,True,3
https://servicii-it.ro,lang,.doubleclick.net,kLmTVYMt5YDfBxf9LEXs1Nnr0jYhdV5tmbmF,1 year,True,True,1
https://blog-personal.net,_gat,.google.com,VswbTPUb6Gf7iQj2qfcxCU,1 day,True,True,2
https://blog-personal.net,NID,.youtube.com,9TmjdoDvPaKgP0zdmFZlmg,1 year,False,True,3
https://servicii-it.ro,vuid,.tiktok.com,9b6OWHzM79Ra7AGwol7Zfn0zt,1 year,False,True,2
https://servicii-it.ro,NID,portal-stiri.net,RUq3DH9JQgcGczjGbeo0gWBtr2F,session,False,True,3
https://www.magazin-online.ro,sc_at,.hotjar.com,XlqXCUWVBPJRmyjNO2mCaWobgBTuDAsF,6 months,False,True,2
https://platforma-mea.com,wp-settings-1,.amazon.com,2zb7NP6lvhC5v9K71ibYm4FdnKihIP937zMu9w,2 years,True,True,1
https://e-learning-hub.io,JSESSIONID_7322,.doubleclick.net,J8yQsnsntfe54WnaX7miBDas2RRF37gR7CBtvg,session,False,True,0
https://blog-personal.net,wp-settings-1,.google.com,WHAEDijEQ1RMIkYCZevIu9e5sF0RYtoGqvyIAC1,1 day,True,True,1
https://portal-stiri.com,session_id_2052,.doubleclick.net,xmd5rP5MWOBhj3wlkZVzeytFPlnVd10hzyykSsOd,1 day,True,True,0
https://portal-stiri.com,XSRF-TOKEN,saas-app.io,SFg45JNsq8pLTM9L1p4cn2obR,7 days,True,True,0
https://www.magazin-online.ro,player,.hotjar.com,Yv5riPniJYdpsrrVIpMjSRNLSk6953WHKpCwLGP,3 months,True,True,1
https://www.magazin-online.ro,settings,magazin.ro,yKmDz7e5jL4bItE8sa2RO4E3w9okJrQViOvX1NNwm,2 years,True,True,1
https://portal-stiri.com,csrftoken,.stripe.com,GrgYDVsCuPItUBmMzH9tfJ,7 days,True,True,0
https://blog-personal.net,_uetsid,.doubleclick.net,VExcI4qTMhvNyxotxYBiZdDBvC8FPRROtH,session,False,True,3
https://e-learning-hub.io,ads/ga-audiences,.bing.com,m5ShtiNJmMJLgnf4m2bb5TlyTBF,1 day,True,True,3
https://servicii-it.ro,JSESSIONID_2770,.stripe.com,1qJDBrVl3kHQS5kJ4f7nNDmqGHTn1MpAA7R1jDbo,session,False,True,0
https://e-learning-hub.io,CookieConsent,.hotjar.com,WxKsxQkwicP1k9OLAQt3WXHrPiNyu8L14Hxpq,session,False,True,0
https://platforma-mea.com,CookieConsent,.tiktok.com,WL3VJa0lZmxqkaUZh8cMHgJCHKb1zd,session,False,True,0
https://portal-stiri.com,pref,saas-app.io,Rmr6IIHXruCdOTNXLtFiOEi7,session,True,True,1
https://servicii-it.ro,security_storage,portal-stiri.net,5VFcoQbdqPnTbe8lIRERAiIQhkCLu9X5DWsbjsvvR,session,False,True,0
https://platforma-mea.com,security_storage,portal-stiri.net,ABywdxOqbgyzg2NDKyCbA3HxDLdrOu8Fsz7oB9,1 year,True,True,0
https://www.magazin-online.ro,pref,.doubleclick.net,88C12I3wNa495E8IVpAduL0Y7wVa5l2,2 years,True,True,1
https://blog-personal.net,_ga,.facebook.com,I6Hq5v1SWdA3ko6ieBQYcJJUSYVdGAVZ6jImQXlo5,2 years,False,True,2
https://platforma-mea.com,_tt_enable_cookie,.doubleclick.net,iKoGIasG2St0AIVvFoAOGQOMNtUHFdhBKFGmY3eMS,session,False,True,3
https://servicii-it.ro,PHPSESSID,.google.com,AFrYfZ6dvs6TiXFMLMM32O9jJfQyCcBxIxu,7 days,True,True,0
https://portal-stiri.com,UserMatchHistory,.linkedin.com,AbQwJxnIlma5WEVoRrYkuMNWC1,1 year,True,True,3
https://servicii-it.ro,_pa_id,.bing.com,YjeyaQb9Sbsij4C8VNdgUfjj5Kf,3 months,True,True,2
https://e-learning-hub.io,XSRF-TOKEN,.bing.com,YHsDJthfWY2J2rxjZy5S4ULwTtqkyE3P4eh5BgUB,6 months,True,True,0
https://blog-personal.net,_ttp,.amazon.com,BplI8GgtvuTNc93FooY1ZTdCM4KDCqgFkURkOR0zf,7 days,True,True,3
https://www.magazin-online.ro,_gid,portal-stiri.net,Mp7gy3zm86P2tt1QXaQv5LYadnKiHB0sNGjumpxMn9t5,session,True,True,2
https://www.magazin-online.ro,_gid,.doubleclick.net,jsfAyPK0yBOF1YC6iVueYLrw5U,7 days,True,True,2
https://platforma-mea.com,lang,portal-stiri.net,R9wELgfB1PhrrZKzXCoqUs5gOnn,session,True,True,1
https://www.magazin-online.ro,AWSALB,magazin.ro,cTgFakcDtCxyPBSUg2XrcsLLIM,7 days,False,True,0
https://servicii-it.ro,ln_or,.tiktok.com,qSawLWHp7JqHCutexEe774mWY8YEC6K,1 year,False,True,2
https://platforma-mea.com,CookieConsent,.linkedin.com,KCF6HI4YyuSR8l8ypW5fPAr7yrAzJ,7 days,True,True,0
https://e-learning-hub.io,pref,.linkedin.com,SJVHNkG984EhTs2uY6bX,2 years,False,True,1
https://servicii-it.ro,_gat,saas-app.io,Kdli6kZOyqIjExCxntdHYhNnUTdxnebjgLgKfO,1 month,False,True,2
https://blog-personal.net,currency,.youtube.com,pvYAXGgPHhpeyjSpoP9WDBtwe2GKFO,1 day,False,True,1
https://e-learning-hub.io,security_storage,.hotjar.com,Oxnn1LNzLaRXrB0vu0jHWsSwm9zaEfwZ1f,1 day,True,True,0
https://e-learning-hub.io,vuid,.bing.com,rCB3iEuNMzutBi7wvkPNamqb,6 months,True,True,2
https://servicii-it.ro,_ttp,.google.com,jOK3UOWkZLrC2aTgWcM1YgTLXEMPZdlxF4uD,2 years,True,True,3
https://platforma-mea.com,AWSALB,.linkedin.com,ZiF0E2UCVpryoKZ7DsDcKETofnpD1LKJ,1 month,False,True,0
https://portal-stiri.com,pref,.doubleclick.net,iCcIWRK41DRm8i1JQYqQl4g,2 years,False,True,1
https://platforma-mea.com,_tt_enable_cookie,.stripe.com,qYCtrjYh06qQxN2ltNezymlkpzhdq0qnJF,6 months,True,True,3
https://portal-stiri.com,test_cookie,.hotjar.com,4GNST1rzGDWtteBfeTyYyZLXjkK0WaPYT,1 year,False,True,3
https://e-learning-hub.io,ads/ga-audiences,.bing.com,iBUvPlMovXuu6wtXDHDmVWLY0IdJM29YPDQnEYXH,1 month,False,True,3
https://platforma-mea.com,currency,.google.com,x37s9GyO4UIOEg35r3bswlYu,session,False,True,1
https://blog-personal.net,_pa_id,.stripe.com,cHiBDyr8GBWEuJZl2VFBFTBTmM0XJ6C5,6 months,False,True,2
https://platforma-mea.com,settings,.facebook.com,B0uQDt9bKK0TOu6WYO9lVzRITCukKjB,3 months,True,True,1
https://blog-personal.net,pref,.google.com,P6h3ZpC4fZm33mbsxRHKVCOlyIRCSmfRYqLR,3 months,True,True,1
https://portal-stiri.com,csrftoken,.linkedin.com,E8AH4z3IwcZxt3fs4qvvxEsKGLu,1 year,False,True,0
https://servicii-it.ro,_ttp,.hotjar.com,qDJx0bvir1EgNZGsCvjRjwvG3zYYUoPPk,6 months,True,True,3
https://servicii-it.ro,theme,.youtube.com,kzAWIr2fMebqK236NKyW8GkhmOmjxU,2 years,True,True,1
https://e-learning-hub.io,ln_or,.tiktok.com,19ff9PL4nW9xNyy7wqukDYEF3k8yuR,7 days,False,True,2
https://blog-personal.net,UserMatchHistory,.tiktok.com,bjXTXwBSQJ7uMBrQyEFgaYOgJ83TxE1PRHONmE,2 years,True,True,3
https://blog-personal.net,settings,.tiktok.com,Eootuu3o03fBtVPnffgqaRJZZdmBpbtRWi8T9CjJh8oOp,session,False,True,1
https://platforma-mea.com,PHPSESSID,saas-app.io,6VZgQkuWuuHc0Keec5E0x5mX15K,session,True,True,0
https://portal-stiri.com,theme,.youtube.com,vTfmg2fT8whAwTw5QU2PQ5Wr2,1 year,True,True,1
https://servicii-it.ro,XSRF-TOKEN,.stripe.com,Y2mHiqQBaLQpausgS5LRyvmj,1 month,False,True,0
https://servicii-it.ro,security_storage,.stripe.com,EpGWn3KH0NhURbiKOEgT0w,1 day,True,True,0
https://www.magazin-online.ro,currency,.tiktok.com,xC9iJwUvxokEnzA0iQ1kh,1 year,False,True,1
https://blog-personal.net,wp-settings-1,portal-stiri.net,6h5dmvKXXKAXm1QbV08NpHCxAYRYCPDjS,3 months,True,True,1
https://blog-personal.net,sc_at,.facebook.com,BlzD2fBtjwtdFkoAfQYsF4o4,6 months,True,True,2
https://platforma-mea.com,security_storage,.doubleclick.net,IVz1qYgZJMyO4Lyxj6QvWldaTBiEWoUTzTblXncpOD4,1 day,True,True,0
https://www.magazin-online.ro,PHPSESSID,.hotjar.com,e4hpxJA0n5Ipe2bXkZ2OQrHnr5SEii,1 year,True,True,0
https://servicii-it.ro,_hjSession_4660,.hotjar.com,6q94HcRC5M1icPtqbRxXxiRwTRPDUm6W2m6wbM,7 days,False,True,2
https://portal-stiri.com,_pa_id,.youtube.com,fGcXi6J7j9qH3erZX0tO,2 years,True,True,2
https://servicii-it.ro,JSESSIONID_8964,.linkedin.com,e082o9v5L8lPFfZdKOIFkuz,session,True,True,0
https://servicii-it.ro,lang,.hotjar.com,gm399XXTsQKi0nXcfGWFcL4MPirGLqV9fruVBrdI,3 months,True,True,1
https://e-learning-hub.io,player,magazin.ro,sER9ZfHA7Az6xJhw9Pk9nAhQtRW4POY9jlAaPqLeD,6 months,True,True,1
https://portal-stiri.com,_hjSession_9933,.google.com,EWcszeJEaiJvX4XFkeCf9m7KvSa,session,False,True,2
https://platforma-mea.com,IDE,portal-stiri.net,2LJf12FqYk99M6yDU4gV223m,session,True,True,3
https://blog-personal.net,test_cookie,.amazon.com,HaTQf5rG2R38pF53DLxt5j0CsMkJfodZO3Yjuyy,1 day,False,True,3
https://portal-stiri.com,ln_or,.doubleclick.net,pUPw3qII3eIeJDkq9jYThB,1 year,False,True,2
https://platforma-mea.com,_gid,.amazon.com,uYq4yhwyKFkS1KaZgcV6P,1 day,True,True,2
https://servicii-it.ro,csrftoken,.doubleclick.net,jB8GGoG56JDuYYzZM8auao4rwUSL1V80j5qbKPV,7 days,True,True,0
https://platforma-mea.com,li_sugr,magazin.ro,EiLvcBwmFSKvOQ3Oz4bdqisNQdHpRpba4ZBQnEeS9,6 months,False,True,1
https://www.magazin-online.ro,IDE,.stripe.com,SEJovfTHFB2UC3WGdGIt9I,7 days,False,True,3
https://www.magazin-online.ro,AWSALB,magazin.ro,XLmXQdRJ22i3pKG8cHmqVHwlrkE,6 months,False,True,0
https://servicii-it.ro,XSRF-TOKEN,.hotjar.com,7sa8modmotURf4ra7Inj3,1 year,True,True,0
https://portal-stiri.com,_fbc,.tiktok.com,Wuu5jkghzvg5S4PACPRbHkPMNXyoYJ,session,True,True,3
https://servicii-it.ro,ads/ga-audiences,portal-stiri.net,Adcz9VJMcRE32usauMUgBHPaoxasDKrLMF1zIzgAZlY5,1 day,False,True,3
https://e-learning-hub.io,theme,.tiktok.com,dw0g9C2fNlTdgITfGSjFFG3e3fNsyiiOAFqbAGiNvs3,3 months,False,True,1
https://platforma-mea.com,security_storage,.google.com,rT4O2hODgdUhnCzqKLaHKTHE,1 day,True,True,0
https://blog-personal.net,ln_or,.facebook.com,qIbkrPGuMPoNS7XhIylFZ8NFZ23yEJHJQ3XbVVPLq,2 years,True,True,2
https://www.magazin-online.ro,JSESSIONID_2014,.bing.com,15kswdDlkZUkYLDABfdvDuSjrwZ18MS,1 month,False,True,0
https://platforma-mea.com,XSRF-TOKEN,.linkedin.com,BzQX81wijBWJWmpNw6SjxSRR,1 day,True,True,0
https://platforma-mea.com,player,portal-stiri.net,663x9juwMiLgupytYy5yZP84,session,True,True,1
https://e-learning-hub.io,theme,.facebook.com,363160g1urAVYdnjuVkEp,3 months,True,True,1
https://servicii-it.ro,sc_at,magazin.ro,AyU6hlESKkWnASft6xq9ye1ERfoqixF6EN9l68oaB,3 months,True,True,2
https://www.magazin-online.ro,lang,.google.com,rXJA6N0Ci2YN6e7Ewq1kRAeK9xpay5OdCyloMl7tdfCpn,6 months,True,True,1
https://e-learning-hub.io,_hjSessionUser_5937,.facebook.com,xMgWbc9DyEALIMTJ1MJndrY6ADqxFt0UP9qNKdx,3 months,False,True,2
https://www.magazin-online.ro,_hjSessionUser_4095,.amazon.com,UATIaihWGvotlLlsc3rByAcSfNNAq0s,1 month,False,True,2
https://e-learning-hub.io,IDE,saas-app.io,zcLcJBH4DTsrAYOWo1eRwSHVZH1T,1 day,True,True,3
https://platforma-mea.com,player,portal-stiri.net,j6onWnJ2ewFONqoJu4mLjOFSrnEUoz4pb0bL1D6HK,session,True,True,1
https://www.magazin-online.ro,lang,.google.com,ZGxMtwr2pEumVC8A7PxeapQ3OAE00kM,session,True,True,1
https://e-learning-hub.io,pref,.linkedin.com,sfwUh1TMviaXDbXphTD5oJRuiEvUwNyyeMBhnHh0E,session,True,True,1
https://e-learning-hub.io,sc_at,.youtube.com,HtopCrII7neDwwFJLJL08p8lhH0NP5dfKm9B6ZdS,7 days,True,True,2
https://portal-stiri.com,_fbp,.amazon.com,ilcy8fDKD2znFbTdo7inWJjVAqaHG75rND6,3 months,True,True,3
https://portal-stiri.com,_gid,.facebook.com,FsNEY0s1mdpBwQQFZ8tkCC6edDzfgm6awaEJW,1 day,False,True,2
https://blog-personal.net,test_cookie,.stripe.com,psoXvBwJmwdx2NvzJXtwWl7HWjMpMYDJ1SaNj8M7,1 year,True,True,3
https://platforma-mea.com,player,.linkedin.com,FibwRGEIrYM2QwnzqVS70ZWPr,1 month,False,True,1
https://platforma-mea.com,wp-settings-1,.bing.com,T902ARzX2GyqNESPGhbxSoL57Sx,2 years,True,True,1
https://www.magazin-online.ro,_uetsid,saas-app.io,ahsWjrTb68cqm1iNag2cw74Zj1tR0Hx,7 days,False,True,3
https://servicii-it.ro,UserMatchHistory,.hotjar.com,rED1Rbj4BTeHDHC6gHWxbVxr6h9AQLI19,3 months,False,True,3
https://blog-personal.net,ASPSESSIONID_1710,.doubleclick.net,OPZtM7OqbkLuY8X4n1e7Uc7jW8cHopsVnpKmlM,1 month,True,True,0
https://platforma-mea.com,AWSALB,portal-stiri.net,p3KXbuRzChyUPm0Kjw7FzUDrut,7 days,True,True,0
https://servicii-it.ro,XSRF-TOKEN,saas-app.io,Bw1FZkGBFhVhb01078EPtAsjKA5bnHIdhYwqCDRQqI,2 years,True,True,0
https://servicii-it.ro,wp-settings-1,.amazon.com,PhEqJM8JOUHGDZxAAfR8e,7 days,False,True,1
https://e-learning-hub.io,lang,portal-stiri.net,183eEV1t74GzOJfDOTJkn96NS9nPpdoPWdTXGWsgIMmAE,7 days,True,True,1
https://e-learning-hub.io,currency,magazin.ro,ZFeKoncjaEJpUqtJURDRbfyUhyzVqDhQxSbsZ,1 day,True,True,1
https://portal-stiri.com,security_storage,.hotjar.com,0QyeH0HLmdzvBoxA8gCiLXVfozyoD8wO,session,True,True,0
https://portal-stiri.com,csrftoken,.doubleclick.net,r3dYlGreXkhS2ziQlJ1SAmM2isUuwBFiTHt,1 month,False,True,0
https://www.magazin-online.ro,NID,.facebook.com,OpK3UNulKXwsm48CYlIAm19Ll52RGny,2 years,False,True,3
https://servicii-it.ro,li_sugr,.tiktok.com,7jMfHCaGgOxDpoCV6wzyV2gs,session,True,True,1
https://blog-personal.net,_pa_id,saas-app.io,vHuG9YjBKmroHkEunIo2XHVg8rD9PFr6GNKJyI,1 day,False,True,2
https://e-learning-hub.io,session_id_4832,.google.com,mYQSEClPZ8LiUbWmJQOudv,1 year,True,True,0
https://www.magazin-online.ro,li_sugr,.linkedin.com,49IaOPm4FP465ynPdvJVUGkojYi3AKDDCjnkVt,1 day,True,True,1
https://platforma-mea.com,theme,.tiktok.com,5rairGAnSb04ZEE8wsDeYfYuBb6DzH8OH4wWXjc3sE8cL,6 months,False,True,1
https://blog-personal.net,AnalyticsSyncHistory,.linkedin.com,ypBFWNrwhkjZxQwT4WqMsn2IEeYb,session,False,True,2
https://blog-personal.net,session_id_9910,saas-app.io,ORijUM0xRR2aszCLw8sKlmGEI2cl5eAJYCDmphE,7 days,False,True,0
https://servicii-it.ro,security_storage,.google.com,xIehc1M65hVD7LWQ1fZuC4mKX,1 day,True,True,0
https://blog-personal.net,_fbc,.stripe.com,sN6nXq6ySiPCIftKgEnCIY6zsQUU,1 year,True,True,3
https://e-learning-hub.io,player,.stripe.com,1iFl67WR2vAmm3ZXXQFKg,1 day,False,True,1
https://platforma-mea.com,pref,.amazon.com,EoRR6R7lP5tXvcsfuckgYYZSvix8qOvENnkx95WatuHxr,1 year,False,True,1
https://portal-stiri.com,player,.youtube.com,ecuuYpownBuVioRz9HOnDnQcwaYsCd,1 day,True,True,1
https://platforma-mea.com,csrftoken,.google.com,rpiq48EhQRMMZnDJ8BkrlpqCM9MkbtYlC,session,True,True,0
https://portal-stiri.com,bcookie,.amazon.com,WNHmTamlMT0niTgtpPDpXA0KqXdcgeJ,7 days,False,True,3
https://blog-personal.net,_fbp,.amazon.com,C8QpCzxVuHfQAnFC2NDCvdCCO,6 months,True,True,3
https://e-learning-hub.io,_gid,.tiktok.com,RAONZ2rDS9oT2XiNU3yFodTFtTKMtibyay,6 months,False,True,2
https://www.magazin-online.ro,wp-settings-1,.hotjar.com,HbCoaQxPEWTpTBg9gtuFNBEKSlCNJyVg9z,6 months,True,True,1
https://e-learning-hub.io,UserMatchHistory,.google.com,KV296x6Tt5NRqWtIVYufDElk2JoCnsPby,1 day,False,True,3
https://servicii-it.ro,AWSALB,.amazon.com,RDri8rPvcrqlN3AkVhZEb,session,True,True,0
https://www.magazin-online.ro,NID,.linkedin.com,0uVQc6uyyqHdTVVPIvLd9X,3 months,False,True,3
https://blog-personal.net,userlang,.hotjar.com,slPs1Zz83yyZ147MAd3ui4mzvJyZl,1 month,False,True,1
https://portal-stiri.com,CookieConsent,.bing.com,UWOLpiaU1moYTy14lNDvgcSx76oL9b7JlzjLImo,1 month,True,True,0
https://portal-stiri.com,test_cookie,portal-stiri.net,0TkD62syN4qTSFs02swQaPn2LjYTdV,2 years,False,True,3
https://servicii-it.ro,theme,.stripe.com,5S2DQyIczpMaseOHgYRLIXeIr8BRJXhgq4bpCpT,2 years,False,True,1
https://www.magazin-online.ro,bcookie,.stripe.com,SrkI86nQU4pxBBOiAMGxKFGXdUOyhWsyksCmT8pv0,1 year,True,True,3
https://e-learning-hub.io,csrftoken,.hotjar.com,cX7eWkHf9tEymu43kAkfKWwH4HKDK4bMnNtXtk5kWFvo,1 year,False,True,0
https://e-learning-hub.io,userlang,.hotjar.com,iO7uI31kow8S6TeYSjVuXWfgWNydFr3ptBC8gK8hKmGS,7 days,False,True,1
https://e-learning-hub.io,XSRF-TOKEN,portal-stiri.net,IkgiEMNwyNwBEPTEuKkz1gcbUd02avKc3wuCTR6I7vmC,6 months,True,True,0
https://blog-personal.net,XSRF-TOKEN,.hotjar.com,Zz8bZpDTqBh7OUPLFyDGHRBkQYrGVtURhkklqb,7 days,True,True,0
https://platforma-mea.com,currency,.google.com,Alk1bTHo2uH7vvDmRVD1FqQh4B8wps4DIXmz2Ft,1 year,True,True,1
https://platforma-mea.com,XSRF-TOKEN,saas-app.io,Twv9kZrc9CPs80Xwhgad3Zu4Ri,1 year,False,True,0
https://portal-stiri.com,userlang,magazin.ro,QrRJTsKIGmaPMqCeX0snEIDKljgh3a47XY1fw,7 days,True,True,1
https://blog-personal.net,pref,.amazon.com,ZhJmNnNpqtcuNYI3IW6wkVVk,1 year,True,True,1
https://servicii-it.ro,JSESSIONID_3741,portal-stiri.net,0gseFWdHZIxP4TdaW0wwwaBSewT3RevMH6HXp2Uubd3b,7 days,False,True,0
https://servicii-it.ro,_uetvid,.stripe.com,VSBoSxVFdGVfgt8Jgjuj0Q9jX91ul4zd2zBM0lIdNq,2 years,True,True,3
https://www.magazin-online.ro,ln_or,.google.com,ch33l1WcwcJv7QZIulX2izR,session,False,True,2
https://portal-stiri.com,security_storage,.stripe.com,9eKNKdX3VoFbE0iAmHntMFi,6 months,False,True,0
https://portal-stiri.com,_gid,.tiktok.com,UOuJGIByPXfRaF82UBfCGW,1 day,True,True,2
https://e-learning-hub.io,_hjSession_2981,.amazon.com,R24vxFPFfWLsw1Wk9hp4vhsC,1 year,False,True,2
https://www.magazin-online.ro,_gat,.stripe.com,M7S1PRbVSqGeW0GG1XMcGynQw722fV,1 year,False,True,2
https://www.magazin-online.ro,ads/ga-audiences,.hotjar.com,NbRgi8S9g90TDcLGPEHlcIul76pPwKUWOPxieNJbexL2,6 months,False,True,3
https://portal-stiri.com,fr,.doubleclick.net,5yLp2UwK0nZ2FrWYUxc6fgAbYsp4sRRfA2,1 year,True,True,3
https://www.magazin-online.ro,security_storage,saas-app.io,5dAWJet8I2Ty7DZocoy1nPTp4z8Nm2lyMKktG9lZJtYFp,1 month,False,True,0
https://e-learning-hub.io,XSRF-TOKEN,.bing.com,mx5tdBbEXH2LNAOaOF2Zp4rQ03gBTDul3,2 years,True,True,0
https://www.magazin-online.ro,test_cookie,portal-stiri.net,wPXvfhjCU06LhjhsW3mukIs3sMzmaiwp4x,1 month,True,True,3
https://platforma-mea.com,AnalyticsSyncHistory,saas-app.io,TibhHFMYYY2JZRYHQchvyryN4flVTPZPwrVF,session,False,True,2
https://www.magazin-online.ro,CookieConsent,.stripe.com,PQmLxXppzbvEjIgX0K28EfmtEEDWi,1 month,False,True,0
https://platforma-mea.com,IDE,.google.com,cNIidBaBWXhHgYjBiENBU5flbq,session,True,True,3
https://e-learning-hub.io,wp-settings-1,.youtube.com,rcNHDs6VSVRzf6Hxx4YB5u6r5EG,session,False,True,1
https://blog-personal.net,li_sugr,.facebook.com,ExwYiRXiGB4GCV1y5bSjKZt2cvuXXwWvXMXu846,3 months,False,True,1
https://e-learning-hub.io,theme,.youtube.com,t5NZ0mgHPOFhIEwwfiBJOzG6gnJflEkI9C8zFWO5gGEjZ,1 day,True,True,1
https://platforma-mea.com,lang,.bing.com,w1eLdJJe8LalktX2ZJD6OxweBIM7,7 days,False,True,1
https://portal-stiri.com,_tt_enable_cookie,saas-app.io,ROgP40LqqoWyrgna0ympVX3aqreal3Y,7 days,True,True,3
https://servicii-it.ro,currency,portal-stiri.net,klcCC3eRKT1ZtZJgfWt3Qvlnpf,7 days,True,True,1
https://servicii-it.ro,_pa_id,.bing.com,0pi0Ix6elx8ynGvG9W5lLr9htJgdiVEdIXWTkI,1 year,True,True,2
https://blog-personal.net,ASPSESSIONID_4811,.doubleclick.net,FgZvFqfh217WUUsmZuGzGCQJwjdt,1 day,False,True,0
https://platforma-mea.com,li_sugr,.hotjar.com,IeL1vmf35PX7hyjJroJArtF,6 months,False,True,1
https://e-learning-hub.io,li_sugr,portal-stiri.net,S7S9vOIHudT2bp7izA5r3vDlJiI7q7ZZRGvyjM,1 year,False,True,1
https://portal-stiri.com,userlang,.amazon.com,wYtHDEjiiXQZJauCs4sTWGdZ3g5hvwCRZjklBAtu5leEU,3 months,True,True,1
https://platforma-mea.com,userlang,.google.com,DzMhogLcI8rfa3YhcKlLWKuPv1AMwuXZ3haps,3 months,False,True,1
https://platforma-mea.com,currency,.tiktok.com,lvsV0kEalG0WwQdPaIlvGQ,2 years,False,True,1
https://www.magazin-online.ro,IDE,.stripe.com,GiN9oYa2N7TsBTWCLwsccvgYa,3 months,False,True,3
https://blog-personal.net,theme,.doubleclick.net,B4HJQrAhvlLP7R0LjTaaKFLRI6Gi9E6mJ006BD8,1 day,False,True,1
https://www.magazin-online.ro,theme,.tiktok.com,I0uwCBVPNLyQx2SbvxoEMA9fXki2PVASbPHkvk4onpP,session,True,True,1
https://e-learning-hub.io,lang,.hotjar.com,0uwdZwLtQcFKt1McFWg0bQDysR7hIoMY,1 day,True,True,1
https://portal-stiri.com,_hjSessionUser_5331,.tiktok.com,yn0XU2pzNww8JZpe6harsn0U47Tpnaad7qeiH5yg,6 months,False,True,2
https://e-learning-hub.io,ads/ga-audiences,saas-app.io,NwePmW84vxv8ovYvIlysEnKO4a5eU,1 day,True,True,3
https://platforma-mea.com,security_storage,.youtube.com,7eAiltfnWpn1t9nPT9chvIMg6OYUsn,7 days,True,True,0
https://portal-stiri.com,li_sugr,.doubleclick.net,kBMjbnAyqJJS3rglWS4xto9gD1W6ETWbj9,2 years,False,True,1
https://e-learning-hub.io,theme,.facebook.com,mdGFBRXCnGqaB6F1F8LDQ39oejhA,session,True,True,1
https://blog-personal.net,_hjSession_1009,.amazon.com,UEdZeFKnbH1MgiWwqRIOpXDW3f0Shk5Rf,7 days,True,True,2
https://www.magazin-online.ro,test_cookie,.youtube.com,jm1tW88SGWDQQWhcuZGyq,1 month,False,True,3
https://portal-stiri.com,_fbp,magazin.ro,ZVZlI8VicisLqp4Qf2hxDzqv9nvs,7 days,True,True,3
https://portal-stiri.com,_tt_enable_cookie,saas-app.io,y2ZCT5vIz7JNwJNPfoDwXHNLCCr0ibxraHIviuYeFjiQl,session,False,True,3
